"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Tsc1",29.0158962668506,0.583092067990862,0.283412654873134,2.05739601942572,0.0396481477381374,0.78666630302772,"Tsc1"
"Dnm1",2.52037083269825,2.30013134347204,1.08894012862817,2.1122661228122,0.034663629840026,0.761728902255866,"Dnm1"
"Rpl35",977.130745094795,-0.428476636686755,0.136994599041848,-3.12768999423012,0.00176185905471463,0.2065007793098,"Rpl35"
"Zeb2",614.32980683352,0.279744461224946,0.100792131803237,2.77545931631898,0.00551237955831266,0.377531585532871,"Zeb2"
"Fmnl2",40.9979794745061,0.495166490904753,0.240356406885059,2.0601343534876,0.0393856985168621,0.785218772130201,"Fmnl2"
"Ermn",14.0171638124217,1.24884118855606,0.427163038442931,2.92357033770586,0.00346042034034155,0.293593424248829,"Ermn"
"Grb14",10.9479261011659,2.25536195737653,0.545812770675967,4.13211650321658,3.59438146230606e-05,0.0200283917901241,"Grb14"
"Rapgef4",11.3543093138977,1.09378440888734,0.543785570068971,2.01142595370563,0.0442804842476977,0.819259787684062,"Rapgef4"
"Map3k20",12.7196009613268,0.865177069557407,0.429505251148933,2.01435737338029,0.0439720263281239,0.818708747004398,"Map3k20"
"Fam171b",4.41821134906294,2.02201935491334,0.788518227865683,2.56432798058002,0.0103375807621415,0.455253207737803,"Fam171b"
"Med19",56.2455641071297,-0.384871897584951,0.195594009224794,-1.96770800450551,0.0491016443058563,0.847096500930622,"Med19"
"Ube2l6",20.2083565520895,0.912300128065717,0.368169373966434,2.47793595169839,0.0132144864076307,0.514983542930762,"Ube2l6"
"Rapsn",55.48796938933,-0.440805876412327,0.211531630783842,-2.08387688772075,0.0371713671742033,0.777286798790534,"Rapsn"
"Psmc3",156.611657026719,-0.347474995266656,0.137818356312055,-2.52125336976075,0.0116937617644559,0.488773446691541,"Psmc3"
"Mdk",2.54975550630939,2.70167099138056,1.16039652402605,2.32823085509338,0.0198998486168496,0.601705795013201,"Mdk"
"Mapk8ip1",6.79676031721469,1.70766309206916,0.62609572570607,2.72747923673072,0.00638202739804129,0.393021836994463,"Mapk8ip1"
"Gm13889",15.9971368996247,0.956181163536298,0.403107365457536,2.37202602946987,0.0176908443698644,0.579885451682366,"Gm13889"
"Fjx1",2.55924841810811,3.17851117260313,1.17003996111941,2.71658343152841,0.0065959568314753,0.393021836994463,"Fjx1"
"Slc1a2",97.062748318442,1.51255961222438,0.486342441404831,3.11007118329064,0.00187042262209394,0.214796311016021,"Slc1a2"
"Lmo2",319.315875092507,-0.322476946689055,0.117682285716532,-2.74023354258962,0.00613955415759832,0.393021836994463,"Lmo2"
"Nop10",112.61744227163,-0.473025574462904,0.172238127254264,-2.74634647974666,0.0060263082741106,0.389278970274792,"Nop10"
"Oip5os1",147.625824847085,0.331340748915009,0.141396881679738,2.34333844550752,0.0191120372898194,0.594812949564341,"Oip5os1"
"Rtf1",128.751371872512,-0.386200955876597,0.149431345710344,-2.58447084204947,0.00975285506062378,0.443520836736927,"Rtf1"
"AV039307",0.779041009993984,-3.57314229413985,1.81430380976301,-1.96942886572376,0.0489038637102992,NA,"AV039307"
"Map1a",6.29058449822146,1.90769430899266,0.657407780515191,2.90184321745881,0.00370974153338619,0.297243441954474,"Map1a"
"Pdia3",820.604241999849,-0.20113827390584,0.0948504928860317,-2.12058227412185,0.03395697112756,0.756021334848776,"Pdia3"
"Serf2",786.745943668623,-0.304562207462876,0.0970173210712818,-3.13925600191644,0.00169377405033681,0.200588720607075,"Serf2"
"Eif3j1",158.309568988997,-0.359198494232288,0.149555682484371,-2.40177095423857,0.0163159208404487,0.557044156261444,"Eif3j1"
"B2m",2499.03125200075,-0.353234495842561,0.107763846488094,-3.27785716039364,0.00104598310970363,0.160699756408386,"B2m"
"Mal",36.6279602819275,2.08388470334949,0.547119714237775,3.80882766444027,0.000139627228319434,0.0433604024568511,"Mal"
"Snrpb",218.240134835436,-0.309284557220612,0.122587481414153,-2.52297015692587,0.0116368276149523,0.488773446691541,"Snrpb"
"Prnp",13.9250791511039,0.899031617174157,0.399358701196338,2.2511882537703,0.0243736165491701,0.66933247958337,"Prnp"
"Cst3",84322.040151136,-0.304634863047684,0.117742870919602,-2.58728924026064,0.00967343533839234,0.441675848844107,"Cst3"
"Dusp15",1.65859394844655,3.08915637867116,1.40651970949109,2.19631218661621,0.0280696060604344,NA,"Dusp15"
"Snta1",119.830281201974,-0.387280923966788,0.175604087965059,-2.20542088999573,0.0274245734808891,0.689800831646523,"Snta1"
"Eif2s2",282.517596126118,-0.336973019587575,0.117644978929138,-2.86432130512384,0.00417903872275032,0.316743274926322,"Eif2s2"
"Dynlrb1",159.262139993975,-0.294483440245664,0.136835746884857,-2.15209436824621,0.0313899226263038,0.734117250185674,"Dynlrb1"
"Romo1",165.178007320339,-0.599635849637416,0.166785617697639,-3.59524914626919,0.000324081275567206,0.0795883469656078,"Romo1"
"Myl9",5.92265463338289,1.91509460860748,0.676672627793011,2.8301641442977,0.00465241285258275,0.336899883573333,"Myl9"
"Soga1",97.2568890939346,0.340668186713497,0.166596182000799,2.04487391380832,0.040867290316574,0.795582574673167,"Soga1"
"Nnat",14.1920051488119,1.37461321348641,0.443595928415537,3.0987958306929,0.00194308873388976,0.220909758155927,"Nnat"
