"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Dock4",442.819076880531,0.358056073088229,0.148680280628173,2.40822839165654,0.0160301491864359,0.999933000809316,"Dock4"
"Ndufb1-ps",458.48196744408,-0.428076598285112,0.19700296610289,-2.17294493962866,0.0297844615860315,0.999933000809316,"Ndufb1-ps"
"Meg3",28.2242819366264,-1.6417897285675,0.379954434692024,-4.32101741330711,1.55311415281331e-05,0.0953094385109767,"Meg3"
"Ptpdc1",8.59897983191585,-1.65330915339913,0.689596732039051,-2.39750143320793,0.0165073163962676,0.999933000809316,"Ptpdc1"
"Pcbd2",62.3685958208764,-0.591350312999803,0.292344434262391,-2.02278628800246,0.0430951859892032,0.999933000809316,"Pcbd2"
"Zfp65",38.2804817229271,0.782996432010408,0.391490481243938,2.00003951442825,0.045495997220612,0.999933000809316,"Zfp65"
"Nsa2",509.367653299704,-0.43107711101526,0.14895934800539,-2.89392452899071,0.00380459596122288,0.999933000809316,"Nsa2"
"6230400D17Rik",4.49207057640513,-2.04448033262162,0.990145882050078,-2.06482738522183,0.0389393357308466,0.999933000809316,"6230400D17Rik"
"Tkt",177.176149738743,-0.412607666781127,0.188787071948277,-2.18557162057247,0.0288469607810053,0.999933000809316,"Tkt"
"Ccnb1ip1",20.1186541349416,-1.33479921921531,0.56301561695265,-2.37080318737868,0.0177494797531273,0.999933000809316,"Ccnb1ip1"
"Mrpl52",539.203140231415,-0.340584525935539,0.140366687430061,-2.42639141929769,0.0152498128792766,0.999933000809316,"Mrpl52"
"Psme1",478.634867751678,-0.313673010797576,0.148177956439432,-2.11686689663446,0.0342711458535793,0.999933000809316,"Psme1"
"Tgm1",2.18355219719048,-2.94205691990465,1.32950698902184,-2.21289315828961,0.0269050125028465,0.999933000809316,"Tgm1"
"Serp2",2.43553307819558,-3.00041314792869,1.29886253403432,-2.31003133072849,0.0208864196193407,0.999933000809316,"Serp2"
"Rpl37",4721.34746547485,-0.342106663761279,0.146421642720388,-2.33644874763888,0.0194678658310262,0.999933000809316,"Rpl37"
"Ly6k",8.07373595513948,-4.72980511124967,1.95043360245822,-2.425001858709,0.0153083083776826,0.999933000809316,"Ly6k"
"Nptxr",4.55536389145449,3.19955967126446,1.47846719559995,2.16410596108364,0.0304562181275076,0.999933000809316,"Nptxr"
"Nr4a1",4.53504709621983,2.91825302046955,1.44603015142386,2.01811353490523,0.0435794383775876,0.999933000809316,"Nr4a1"
"Smpd4",25.6729485217325,-0.888071366093001,0.410010460417219,-2.16597246126188,0.0303132913886209,0.999933000809316,"Smpd4"
"Apod",10.0109614568858,-1.78217062613923,0.791748244337695,-2.25093094791771,0.0243899112419829,0.999933000809316,"Apod"
"Dtx3l",92.6705278784477,-0.51006484091868,0.22848517179306,-2.23237611839708,0.0255901148430507,0.999933000809316,"Dtx3l"
"Gm7072",53.2584052383283,0.716420304541271,0.320598344712262,2.23463507019745,0.0254413164898631,0.999933000809316,"Gm7072"
"Pnpla1",3.67115725024897,3.0819043082283,1.52131085730148,2.02582154293897,0.0427830754665936,0.999933000809316,"Pnpla1"
"Wiz",33.3985798436452,1.12613724647037,0.433753346151007,2.59626180746122,0.00942442242523184,0.999933000809316,"Wiz"
"Rps28",4544.35394704287,-0.335836953657999,0.165602324379132,-2.02797246305028,0.0425630585351517,0.999933000809316,"Rps28"
"Ddr1",6.02566939617299,-1.70186445840339,0.799996477882289,-2.12733993893133,0.0333918485809711,0.999933000809316,"Ddr1"
"Ier3",16.8753714686888,1.68899998946862,0.724654664147351,2.33076536042992,0.0197657355966775,0.999933000809316,"Ier3"
"Gm26917",278.3889570405,0.720170918371358,0.244156630422573,2.94962670939931,0.00318158080844232,0.999933000809316,"Gm26917"
"Pot1b",38.8342478034737,0.738956934448631,0.376232932860923,1.96409423499827,0.0495191646582028,0.999933000809316,"Pot1b"
"Rpl36",2302.65832232198,-0.263180233456425,0.12174919916934,-2.16165884664563,0.0306444819419764,0.999933000809316,"Rpl36"
"Tubb4a",14.4720047804918,-1.24244557703225,0.557182952952277,-2.22987004618332,0.0257560714807452,0.999933000809316,"Tubb4a"
"Cebpz",410.952978048222,-0.377488128563874,0.151656159985401,-2.48910514812068,0.0128065083889106,0.999933000809316,"Cebpz"
"Nrxn1",7.62767493392853,-1.97548087755556,0.681667700846594,-2.89801156062129,0.00375536746964651,0.999933000809316,"Nrxn1"
"Aqp4",3.24456228478492,-2.49071776199885,1.15577377539308,-2.1550218693548,0.0311601229090471,0.999933000809316,"Aqp4"
"Dnd1",2.73609923633872,3.71007429815979,1.74967809331837,2.12043250260018,0.033969588111052,0.999933000809316,"Dnd1"
"Nars",583.647753098855,-0.264355280723992,0.133996614300759,-1.97285044927061,0.048512603425529,0.999933000809316,"Nars"
"Tmem151a",4.05533234155077,-2.11433948049022,0.945312369261073,-2.23665694985346,0.0253087697061412,0.999933000809316,"Tmem151a"
"Rela",142.831945422694,0.465411430322504,0.214323869822024,2.17153334674754,0.0298908792477952,0.999933000809316,"Rela"
"Ranbp6",19.2533873492797,1.49061721144521,0.602272475740743,2.47498810170908,0.0133240614669236,0.999933000809316,"Ranbp6"
"Ide",99.3871344182017,-0.576630794952061,0.270146182876926,-2.13451394652785,0.0328007332523872,0.999933000809316,"Ide"
"Opalin",6.82776308157445,-1.60720815993664,0.740993261213074,-2.16899160095665,0.0300833215704977,0.999933000809316,"Opalin"
"Zfyve27",35.7041957492529,0.924922798261835,0.388204716456458,2.38256455692902,0.0171925172048164,0.999933000809316,"Zfyve27"
"Cybb",3.760305042286,-2.9695320264148,1.13899699834516,-2.60714649005153,0.00913002910439679,0.999933000809316,"Cybb"
"Rtl5",3.58569420833815,3.68172912422424,1.69849966573253,2.16763606052073,0.0301863878215923,0.999933000809316,"Rtl5"
"Pak3",1.16566935653959,-4.33047871223153,2.00602074172571,-2.15874074587393,0.0308702857760105,0.999933000809316,"Pak3"
"Gnl3l",40.1693535612815,-0.817916009174804,0.338397467976177,-2.4170275683989,0.0156478319375361,0.999933000809316,"Gnl3l"
"Map7d2",2.69539716449133,-2.41035244002283,1.21356531217934,-1.98617446941878,0.0470139546597758,0.999933000809316,"Map7d2"
"Uty",20.4168938838541,6.31550883006558,2.74396404004196,2.30160043568538,0.0213577155536981,0.999933000809316,"Uty"
"Ddx3y",95.0697813761916,6.97731575869409,2.94195857451294,2.37165669807204,0.0177085359226918,0.999933000809316,"Ddx3y"
"mt-Nd1",3555.30312136969,0.342411950875073,0.164718883291583,2.07876561589444,0.0376388986804861,0.999933000809316,"mt-Nd1"
"mt-Nd2",3427.81525371811,0.388964415215008,0.188255854007073,2.06614778205194,0.0388145276748854,0.999933000809316,"mt-Nd2"
"mt-Co1",6145.72259780705,0.533038786486202,0.166721459700058,3.19718161924189,0.00138777517699733,0.999933000809316,"mt-Co1"
"mt-Co2",6053.28929510525,0.495308807052909,0.18636090206795,2.65779356912702,0.00786540541395677,0.999933000809316,"mt-Co2"
"mt-Atp6",7325.0157089995,0.693054859567268,0.201724886419097,3.43564382099788,0.000591147600265409,0.999933000809316,"mt-Atp6"
"mt-Co3",8201.12457469633,0.52496581200467,0.183684402480807,2.85797707869901,0.00426351187876092,0.999933000809316,"mt-Co3"
"mt-Nd4",3422.01535110376,0.338598253651054,0.15782868991774,2.14535300158374,0.0319246337854488,0.999933000809316,"mt-Nd4"
"mt-Cytb",6411.0116339865,0.329213138371477,0.123623134273164,2.6630382760239,0.00774386050572184,0.999933000809316,"mt-Cytb"
