"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Rps19",1581.81508282539,0.234226902461541,0.084940055547457,2.7575553247746,0.00582353577566226,0.770803195266657,"Rps19"
"Ltbp4",2.73297830164164,2.98603797234137,1.18083765736646,2.52874555084982,0.0114470982009335,0.999789643489582,"Ltbp4"
"Akt2",50.5265378776212,0.495031488432294,0.233511650751785,2.11994342397286,0.0340108167630287,0.999789643489582,"Akt2"
"Rps16",2112.84271126643,0.155923830369915,0.0754126369662881,2.06760878073549,0.0386768257294097,0.999789643489582,"Rps16"
"Zfp36",83.6964728413831,0.492576967787535,0.204389013584956,2.40999728482368,0.015952639242217,0.999789643489582,"Zfp36"
"Spint2",10.7130584616998,1.21053898093748,0.485979095582811,2.4909280912294,0.0127409903471822,0.999789643489582,"Spint2"
"Aplp1",25.3055477322935,0.700843959797454,0.343358900112726,2.04114109046646,0.0412368051253927,0.999789643489582,"Aplp1"
"Gm4673",21.4431256236239,-0.63009238725395,0.3135409859813,-2.00960134536137,0.0444733987580011,0.999789643489582,"Gm4673"
"Fxyd1",32.0151876006665,0.921850212272022,0.27360302910481,3.36929826869309,0.000753598319909626,0.218741828121136,"Fxyd1"
"Slc7a10",6.77925128459535,1.37196953187535,0.581395366517376,2.35978752306474,0.0182854048390869,0.999789643489582,"Slc7a10"
"Shank1",3.6237996832223,2.5137915072036,0.927066091023919,2.71155587669827,0.0066968252959367,0.826858018815469,"Shank1"
"Rpl13a",2264.42897388948,0.288315260245073,0.101208650905417,2.84872150419743,0.00438952856726976,0.698931133434696,"Rpl13a"
"Ftl1",2147.60359969855,0.21189124565836,0.0793208154694832,2.67131955722114,0.0075553681599314,0.892882615757608,"Ftl1"
"Ppp1r15a",12.6361626840819,0.988961437907945,0.425715249783027,2.32305851954325,0.02017600893829,0.999789643489582,"Ppp1r15a"
"Luzp2",9.81515928004715,2.32434989642064,0.543821200079166,4.2741068131994,1.91905027673866e-05,0.0127002747314564,"Luzp2"
"Chsy1",90.3148799091854,-0.457593843902262,0.190457823727216,-2.40259935216762,0.0162790118317955,0.999789643489582,"Chsy1"
"Synm",3.41426649327974,1.95753115411054,0.860655358612425,2.27446577137047,0.0229379968410472,0.999789643489582,"Synm"
"Mfge8",31.0795381471021,0.604630787611039,0.291473937689177,2.07439056954659,0.0380430524381779,0.999789643489582,"Mfge8"
"Sh3gl3",3.991533965676,1.76321877914115,0.850981633392445,2.07198217911245,0.0382671031698289,0.999789643489582,"Sh3gl3"
"Mex3b",25.1042237459928,-0.63092191545976,0.299325236476451,-2.10781397147379,0.03504708385449,0.999789643489582,"Mex3b"
"Gab2",49.7043479994022,0.47122774197526,0.228325900565206,2.06383831535873,0.0390330488968019,0.999789643489582,"Gab2"
"Plekhb1",24.7138779271212,2.32791987758199,0.633471538508111,3.67486104121501,0.000237978902127325,0.0894854758112861,"Plekhb1"
"Folr1",18.6595838057951,0.725288132027021,0.335586713828993,2.16125401316278,0.0306757231362224,0.999789643489582,"Folr1"
"Dnhd1",4.84657593309607,-1.46282677973808,0.68670370266582,-2.13021536662656,0.0331538369785213,0.999789643489582,"Dnhd1"
"Parva",4.47560074317446,1.61185594444502,0.755206083786896,2.13432595294061,0.0328161082436199,0.999789643489582,"Parva"
