"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Snhg8",147.285736126949,0.506530413826057,0.16139031017161,3.13854291058399,0.00169790073130786,0.074707632177546,"Snhg8"
"Ugt8a",8.38197248205725,-2.13079570058368,0.654232250658807,-3.2569407858417,0.00112619923805484,NA,"Ugt8a"
"Ank2",95.1452680833615,-0.371992567322985,0.18252840484108,-2.03799823729827,0.0415501091549509,0.406429391519966,"Ank2"
"Rpl34",2204.44562865802,0.232914489667597,0.0963867075651001,2.41645861292944,0.0156723077968954,0.268075733745263,"Rpl34"
"Tbck",57.3067802106444,-0.485440714496468,0.226846910832397,-2.13994853496211,0.0323589261259605,NA,"Tbck"
"Gng5",701.301188412418,0.262179416417065,0.0987835487521275,2.65407975041409,0.00795250292303593,0.176598576990598,"Gng5"
"Ankrd13c",56.4629635838663,-0.501085160360779,0.235674089023314,-2.12617841204941,0.0334884069075468,NA,"Ankrd13c"
"Gm11808",65.1923142944965,0.794465266723029,0.240858883743845,3.29846777654233,0.000972140371784952,NA,"Gm11808"
"Sdcbp",360.852120644475,0.285808466670962,0.119395078859926,2.3938044130468,0.0166746379269131,0.270067755380678,"Sdcbp"
"Pnisr",429.752374773351,-0.26334087230392,0.110851547646585,-2.37561746222523,0.0175196152065082,0.274803655555762,"Pnisr"
"Fut9",3.18228433975474,-2.77299645435583,1.14921933706483,-2.41293925791244,0.0158244565504414,NA,"Fut9"
"Cfap206",1.40503603672898,-3.1428535600512,1.59055693698806,-1.97594533522493,0.0481609688067495,NA,"Cfap206"
"Smim27",59.0997403290335,0.665000543404885,0.230490028193377,2.8851597121892,0.00391215137963074,NA,"Smim27"
"Cntfr",2.30823082997504,-2.75870055263566,1.3089357000153,-2.10759058111366,0.0350664190095903,NA,"Cntfr"
"Tgfbr1",1788.33774011367,0.165152515691162,0.0729840803548501,2.26285670639662,0.0236445239414412,0.317096955484731,"Tgfbr1"
"Grin3a",1.33236840916692,-3.32757465781995,1.65152815969334,-2.01484584945728,0.0439208032923005,NA,"Grin3a"
"Pakap.1",2.48059032464704,-3.97601776635372,1.38477041446399,-2.87124690477501,0.0040885604114338,NA,"Pakap.1"
"Ptprd",15.6971276399735,-1.5215743789775,0.469871182756184,-3.23827984098152,0.00120252792923046,NA,"Ptprd"
"Nfib",10.4492553647531,-1.54010610733525,0.554005469033276,-2.77994747962091,0.0054367690680813,NA,"Nfib"
"Jun",138.961892877747,-0.372540241257011,0.176180805475607,-2.11453364769973,0.0344697140466282,0.376033244145035,"Jun"
"Junos",1.52955608982053,-3.79038047816572,1.61368782007118,-2.34889328098079,0.0188293026751476,NA,"Junos"
"Nfia",201.784075362867,0.376487613669714,0.163501411686659,2.30265665467911,0.0212981688017435,0.301097836017382,"Nfia"
"Dab1",2.45685786262302,-2.51394370925847,1.23883275644721,-2.02928417591095,0.0424293541167428,NA,"Dab1"
"Plpp3",22.9858457103319,-1.68091436464537,0.455521112230301,-3.69009101776942,0.000224173829726541,NA,"Plpp3"
"Dhcr24",3.50624787214297,-2.51360163933298,1.01802125633591,-2.46910526051293,0.0135451368495898,NA,"Dhcr24"
"4933424M12Rik",6.58705228152626,1.91771581287547,0.744304974332759,2.57651887197801,0.00998007573709227,NA,"4933424M12Rik"
"Pomgnt1",33.1683648828694,-0.624125146008677,0.295784527104911,-2.11006691971858,0.0348525921632775,NA,"Pomgnt1"
"Zfp691",102.721682628678,0.464343934215179,0.221505448022865,2.09630931591013,0.0360547608816909,0.382271133050178,"Zfp691"
"Smap2",981.550998982388,-0.216645224041426,0.0921665788844931,-2.3505833314366,0.0187440100669179,0.284391876877375,"Smap2"
"Ppt1",254.589289016527,0.289103830309551,0.121350276363058,2.38239119822525,0.017200614022571,0.273551933852937,"Ppt1"
"Cap1",264.037192627512,0.259582187755196,0.11561903644502,2.24515093479986,0.024758444693245,0.325185542239636,"Cap1"
"Mfsd2a",4.38796567462183,-2.316891483415,0.904860194136484,-2.56049663630748,0.0104522675281189,NA,"Mfsd2a"
"Macf1",846.77388333329,-0.290188202007371,0.0982716130963949,-2.95291990091507,0.00314783630612958,0.109345892739238,"Macf1"
"Akirin1",202.553722363059,0.281528122740898,0.129980600003312,2.16592416663505,0.0303169822612206,0.357307290935814,"Akirin1"
"Sfpq",341.280864782192,-0.264884303078308,0.120020842904671,-2.20698585902031,0.0273150472921379,0.341761729152815,"Sfpq"
"Ythdf2",122.477631807296,0.341008542795544,0.157137716876431,2.17012534975103,0.0299973512784779,0.356725258446764,"Ythdf2"
"Atpif1",346.875371007972,0.298542471594403,0.113003929043957,2.64187691631744,0.00824480121450535,0.176961587043042,"Atpif1"
"Sh3bgrl3",771.439439985041,0.206733992567951,0.0924541747696127,2.23606984847481,0.0253471961394262,0.326422428332123,"Sh3bgrl3"
"Id3",16.581727381307,-1.0623014458498,0.422041742128633,-2.5170530300911,0.0118341015932338,NA,"Id3"
"Micos10",206.868421031736,0.274747027593135,0.135574787363272,2.02653482211962,0.0427100080448085,0.413019858015731,"Micos10"
"Spen",76.6072601952186,-0.434281524217075,0.208398079806905,-2.08390367425394,0.0371689300747973,NA,"Spen"
"Fbxo2",7.85199145062511,-1.59701031552325,0.633530747688969,-2.52080948138494,0.0117085226688699,NA,"Fbxo2"
"Kif1b",109.339635065621,-0.339150443427427,0.16605969060834,-2.04234057154382,0.0411177602729318,0.406429391519966,"Kif1b"
"Rpl22",1217.51488210426,0.256015645185648,0.0986896874630412,2.59414789697783,0.00948256861912497,0.192569085803769,"Rpl22"
"Chd5",2.79314017032193,-3.2852900751746,1.41463625539185,-2.32235676319818,0.0202137334326362,NA,"Chd5"
"Vwa1",5.69054996764234,-1.55218621785868,0.756677741606812,-2.05131740040694,0.0402360470374952,NA,"Vwa1"
"Ccnl2",124.014532276571,-0.380103223686162,0.16976104996363,-2.23904849650492,0.0251527608513199,0.326422428332123,"Ccnl2"
"Akap9",199.529419233503,-0.380660693036423,0.134129383442079,-2.83801120431455,0.00453955891025416,0.136186767307625,"Akap9"
"Tomm7",273.056480636463,0.595195850823576,0.126240846399032,4.71476441897605,2.41990565215276e-06,0.000947271906450831,"Tomm7"
"Kmt2c",186.742255338137,-0.274970383480696,0.13908439798461,-1.97700380103829,0.0480412005458396,0.445337126903304,"Kmt2c"
"Ost4",241.10228981283,0.37326478608102,0.134462576260654,2.77597526732978,0.00550363949616519,0.148261308876287,"Ost4"
"Mrpl33",101.934336703432,0.440234511828565,0.193357366043175,2.27679203972123,0.022798647109407,0.311857141807433,"Mrpl33"
"Mxd4",144.390960394535,-0.422146025203032,0.158949740446306,-2.65584595493967,0.00791097426490099,0.176598576990598,"Mxd4"
"Fam193a",94.5804497573786,-0.431193666945041,0.1797179515738,-2.39927988923229,0.0164273528182228,0.270053908021996,"Fam193a"
"Tmem128",104.341546559112,0.356752636139023,0.172181398579736,2.0719580575007,0.0382693528470618,0.391593377969935,"Tmem128"
"Hs3st1",1.67815388988711,-3.78878813174868,1.52327179791089,-2.48726992579057,0.0128727687389906,NA,"Hs3st1"
"Bod1l",237.25332875474,-0.270044670506712,0.137325602489744,-1.96645538494455,0.0492460311224327,0.449150586637788,"Bod1l"
"Prom1",3.08307325885061,-2.54594717713331,1.19323485750269,-2.13365136052236,0.0328713303640202,NA,"Prom1"
"Rbm47",70.9092500568239,0.504202664293194,0.21572803860738,2.33721433499348,0.0194280421692325,NA,"Rbm47"
"Commd8",478.66378905521,0.267791143972317,0.095390456844699,2.80731587655876,0.0049956229097962,0.143352657411543,"Commd8"
"Igfbp7",13.5369664859699,-1.42732878162708,0.506191343998316,-2.81974158300073,0.00480623376076357,NA,"Igfbp7"
"Adgrl3",2.8937441832022,-3.11281851833566,1.18713130288014,-2.62213498269614,0.0087380814812629,NA,"Adgrl3"
"Slc4a4",12.1237859759081,-1.30221509357014,0.578532043391112,-2.25089536257508,0.0243921655373776,NA,"Slc4a4"
